MovieID,Title,Genre,ReleaseYear,ReleaseDate,Country,BudgetUSD,Global_BoxOfficeUSD,IMDbRating,NumVotesIMDb,Director,LeadActor
89417,Get to Know Your Rabbit,Comedy,1972.0,1972-06-01,United States of America,,,7.0,3,,
38780,Rampage,Action,2009.0,2009-08-14,Canada,,,6.0,132,,
35395,Bunny and the Bull,Comedy,2009.0,2009-11-27,United Kingdom,,81010.0,6.5,23,,
143240,Nigdy w życiu!,Comedy,2004.0,2004-02-13,Poland,,,5.7,9,,
4880,Nichts als Gespenster,Comedy,2006.0,2006-11-29,Germany,,,6.0,2,,
34184,The Burglars,Action,1971.0,1971-10-31,France,,,6.5,7,,
113882,Islander,Drama,2006.0,2006-01-01,United States,,,5.0,1,,
134738,Roseland,Drama,1977.0,1977-10-02,United States of America,,,6.0,1,,
332749,The Forecaster,Documentary,2014.0,2014-11-24,United States of America,,,7.3,9,,
139,Mifune,Romance,1999.0,1999-03-12,Denmark,,,6.8,16,,
296367,Morning Star,Fantasy,2014.0,2014-04-14,Italy,3000000.0,,1.5,5,,
7007,Rising Sun,Action,1993.0,1993-07-30,United States of America,,107198790.0,5.8,188,,
15314,Mini's First Time,Comedy,2006.0,2006-05-01,United States of America,,,5.2,25,,
40662,Batman: Under the Red Hood,Action,2010.0,2010-07-27,United States of America,,6629178.0,7.6,459,,
14525,Adrift in Tokyo,Comedy,2007.0,2007-11-10,Japan,,,7.2,19,,
291865,From the Dark,Horror,2014.0,2014-04-14,Ireland,,,5.5,48,,
119364,The Take,Action,1974.0,1974-05-01,United Kingdom,,,8.0,1,,
40572,How Bruce Lee Changed the World,Documentary,2009.0,2009-05-17,United States of America,,,7.8,5,,
164379,Brooklyn Dodgers: The Ghosts of Flatbush,,2007.0,2007-07-11,United States,,,8.5,2,,
248576,Sanatorium,Thriller,2013.0,2013-10-18,United States of America,,,5.4,13,,
37209,The Saddest Music in the World,Comedy,2003.0,2003-09-17,Canada,,,7.9,18,,
252189,Camp Dread,Thriller,2014.0,2014-04-15,United States of America,,,4.6,8,,
60948,On the Comet,Adventure,1970.0,1970-10-09,Czech Republic,,,5.6,6,,
27012,Bone,Comedy,1972.0,1972-07-01,United States of America,,,8.3,4,Larry Cohen,
287594,Dukhtar,Drama,2014.0,2014-09-18,Norway,,,6.4,7,,
308017,Silent Retreat,Mystery,2016.0,2016-01-12,United States,,,3.8,7,,
1634,Free Willy,Family,1993.0,1993-07-16,France,20000000.0,153698625.0,6.0,429,,
75244,A Feast At Midnight,Family,1994.0,1994-11-01,United Kingdom,,,3.0,2,,
58084,Julia and Julia,Drama,1987.0,1987-01-01,it,,,6.0,5,,
9036,Eight Below,Adventure,2006.0,2006-02-17,United States of America,40000000.0,120455994.0,6.7,553,,
16370,Aspen Extreme,Drama,1993.0,1993-01-22,United States of America,,8041049.0,5.3,12,,
11892,Murder by Numbers,Crime,2002.0,2002-04-19,United States of America,50000000.0,56714147.0,6.0,275,,
21484,Possession,Drama,1981.0,1981-05-27,Germany,,,6.9,153,,
17285,Kill Buljo,Action,2007.0,2007-03-23,Norway,160000.0,,6.6,12,Tommy Wirkola,
39850,Eros,Drama,2004.0,2004-09-09,France,,,5.0,16,,
18489,The Yes Men Fix the World,Documentary,2009.0,2009-01-18,France,,,7.0,29,,
140605,Certain Fury,,1985.0,1985-03-01,United States of America,,,6.3,3,,
396810,The Last Word,Comedy,2017.0,2017-03-03,United States of America,,1783421.0,6.5,59,,
10866,Joy Ride,Mystery,2001.0,2001-10-05,United States of America,23000000.0,36642838.0,6.3,328,,
73077,Things from Another World,Comedy,2011.0,2011-09-03,Italy,,,5.1,13,,
16059,Oneway-Ticket to Korsør,Drama,2008.0,2008-09-18,Denmark,,,4.0,1,,
42040,King David,Action,1985.0,1985-03-29,United Kingdom,,,6.1,7,,
11427,Dead End,Mystery,2003.0,2003-01-30,France,,,6.6,121,,
332177,Vendetta,Action,2015.0,2015-06-12,United States of America,,,5.6,35,,
53389,Trader Games,Drama,2010.0,2010-09-01,France,,,5.5,6,,
103048,China Gate,Foreign,1998.0,1998-11-27,India,,,5.4,4,,
9809,Let's Go to Prison,Comedy,2006.0,2006-11-17,United States of America,4000000.0,4630045.0,5.5,70,,
23478,Mozart and the Whale,Comedy,2005.0,2005-09-10,United States of America,12000000.0,84967.0,6.5,41,,
134374,Pain & Gain,Thriller,2013.0,2013-04-18,United States of America,25000000.0,86175291.0,6.1,1595,,
87851,New Muslim Cool,Documentary,2009.0,2009-10-14,United States of America,,,0.0,0,,
36430,The Stickup,Action,2002.0,2002-02-01,United States,,,5.0,4,,
42495,King Lear,Drama,1971.0,1971-02-04,Denmark,,,8.0,3,Peter Brook,
86838,Seven Psychopaths,Comedy,2012.0,2012-09-07,United Kingdom,15000000.0,19422261.0,6.7,1224,,
25060,Zombie Honeymoon,Horror,2004.0,2004-01-01,United States of America,,,4.4,12,,
10154,Mickey Blue Eyes,Comedy,1999.0,1999-08-16,United Kingdom,,,5.3,142,,
17216,Rx (Simple Lies),Action,2005.0,2005-04-21,United States of America,,,5.8,6,,
100057,American Animal,Comedy,2012.0,2012-05-18,United States of America,,,5.2,6,,
8489,Ali,Drama,2001.0,2001-12-11,United States of America,107000000.0,87713825.0,6.7,457,,
260310,Space Dogs 2,Adventure,2014.0,2014-02-06,Russia,6000000.0,,4.2,3,,
253254,Before I Disappear,Drama,2014.0,2014-10-11,United Kingdom,,8251.0,6.5,66,,
70042,Theremin: An Electronic Odyssey,Documentary,1994.0,1994-01-29,United States,,,5.2,3,Steven M. Martin,
694,The Shining,Horror,1980.0,1980-05-22,United States of America,19000000.0,44017374.0,8.1,3890,,
176896,Heavy Metal Britannia,Documentary,2010.0,2010-03-07,United Kingdom,,,5.8,4,,
41498,One Piece Film Strong World,Animation,2009.0,2009-12-12,Japan,,53000000.0,7.4,68,,
17941,Hush,Drama,1998.0,1998-03-06,United States of America,,,5.9,44,,
28198,Vampire in Venice,Horror,1988.0,1988-09-15,Italy,,,8.5,2,,
53743,Wild Combination: A Portrait of Arthur Russell,Documentary,2008.0,2008-09-26,United States,,,6.3,3,,
339987,The Exception,Drama,2017.0,2017-06-02,United Kingdom,,,6.5,31,,
221161,Devoured,Thriller,2012.0,2012-05-05,United States of America,,,6.4,13,,
72592,Honey and Clover,Drama,2006.0,2006-07-22,Japan,,,6.1,13,,
350849,La Novia,Drama,2015.0,2015-12-11,Germany,,,6.7,27,,
13755,A Town Without Christmas,Family,2001.0,2001-12-16,United States of America,,,5.5,3,,
83406,Northeast,Drama,2012.0,2012-01-12,United States,,,0.0,0,,
38322,"Big Mommas: Like Father, Like Son",Crime,2011.0,2011-02-16,United States of America,32000000.0,83615414.0,5.3,322,,
61854,Something Ventured,Documentary,2011.0,2011-04-01,United States,,,6.7,9,,
28844,"Black Emmanuelle, White Emmanuelle",Drama,1976.0,1976-08-06,Italy,,,4.0,4,,
187851,They Bite,Comedy,1996.0,1996-01-01,United States,,,5.5,1,,
11318,The Madness of King George,Comedy,1994.0,1994-12-28,United Kingdom,,,6.7,67,,
296449,Francofonia,Documentary,2015.0,2015-11-11,France,,,6.8,19,,
124902,A Dangerous Man: Lawrence After Arabia,,1992.0,1992-04-18,United Kingdom,,,8.5,4,,
247112,Smoke on the Potato Fields,Drama,1977.0,1977-10-01,Czech Republic,,,6.0,1,,
14398,Gang Related,Action,1997.0,1997-10-08,United States of America,,5790448.0,6.5,32,,
9359,Maverick,Action,1994.0,1994-05-20,United States of America,,,6.6,490,,
16135,Mister Lonely,Comedy,2008.0,2008-12-17,United Kingdom,,,6.6,21,,
298,Ocean's Thirteen,Crime,2007.0,2007-06-07,United States of America,85000000.0,311312624.0,6.5,2040,,
174322,Gasland Part II,Documentary,2013.0,2013-04-20,United States,,,7.5,11,,
83443,Girl Model,Documentary,2011.0,2011-09-08,United States of America,,,6.5,30,,
210966,Fallen City,Action,2011.0,2011-05-09,China,,,5.8,6,,
10871,Switchback,Action,1997.0,1997-10-31,United States of America,37000000.0,6482195.0,5.8,52,,
79464,Rockstar,Drama,2011.0,2011-11-11,hi,10920000.0,19660000.0,7.4,45,,
171755,Genius on Hold,Documentary,2013.0,2013-03-01,United States of America,,,6.7,3,,
67701,Right America:  Feeling Wronged,Documentary,2009.0,2009-02-15,United States,,,0.0,0,,
65386,Officers,Drama,1971.0,1971-07-26,Russia,,,7.4,14,,
88309,The Purple Taxi,Drama,1977.0,1977-05-20,Italy,,,6.0,3,,
60695,Sundays at Tiffany's,Drama,2010.0,2010-12-06,United States of America,,,5.5,24,,
18517,Mr. Fix It,Comedy,2006.0,2006-12-26,United States of America,,,4.8,6,,
1777,Fahrenheit 9/11,,2004.0,2004-06-25,United States of America,6000000.0,119114517.0,6.9,403,,
135368,The Barrens,Horror,2012.0,2012-09-28,Canada,,,5.1,43,,
9835,Jane Austen's Mafia!,Comedy,1998.0,1998-07-24,United States of America,10000000.0,19000000.0,5.4,52,,
10366,Universal Soldier: The Return,Action,1999.0,1999-08-05,United States of America,45000000.0,10667893.0,4.2,138,,
78224,Certain Prey,Crime,2011.0,2011-11-06,United States of America,,,4.3,10,,
413547,Kahaani 2,Crime,2016.0,2016-12-01,India,,,6.2,12,,
85200,Island of Blood,Horror,1982.0,1982-01-08,United States,,,2.0,1,,
37556,Charlie Brown's Christmas Tales,Comedy,2002.0,2002-12-08,United States,,,5.8,4,,
39333,180° South: Conquerors of the Useless,Comedy,2010.0,2010-02-10,United States,,,6.6,20,,
84305,Lay the Favorite,Drama,2012.0,2012-06-22,United Kingdom,26350000.0,1576687.0,4.9,69,,
155596,Tokyo Trial,War,1983.0,1983-06-04,Japan,,,5.0,1,,
75822,Hercules and the Circle of Fire,Action,1994.0,1994-11-05,New Zealand,,,5.0,15,,
91627,Love Me Deadly,Horror,1973.0,1973-01-05,United States of America,42500.0,,4.9,6,,
17684,Chouchou,Comedy,2003.0,2003-03-19,France,,,5.3,106,,
13589,Eddie Izzard: Dress to Kill,Comedy,1999.0,1999-06-14,United States,,,8.1,17,,
42135,Querelle,Drama,1982.0,1982-08-05,Germany,,,6.5,20,,
84324,The Super Cops,Drama,1974.0,1974-03-20,United States of America,,,6.2,7,Gordon Parks,Ron Leibman
352186,Good Kids,Comedy,2016.0,2016-10-21,United States of America,,,6.4,69,,
15135,Feast III: The Happy Finish,Horror,2009.0,2009-02-17,United States of America,,,5.0,42,,
75074,Touchback,Drama,2011.0,2011-04-13,United States of America,,,5.5,26,Don Handfield,
231145,Tom Papa: Freaked Out,Comedy,2013.0,2013-04-16,United States of America,,,0.0,0,,
118758,Atolladero,,1997.0,1997-01-01,Spain,,,7.0,1,,
62491,My Sister and I,Comedy,1987.0,1987-12-19,Italy,,,8.0,2,,
11390,The Olsen Gang in Jutland,Family,1971.0,1971-10-08,Denmark,,,7.3,10,,
276819,Dot and the Whale,Fantasy,1986.0,1986-11-10,Australia,,,0.0,0,,
238713,Spy,Action,2015.0,2015-05-06,United States of America,65000000.0,235666219.0,6.9,2590,,
408290,Mister Universo,Drama,2016.0,2016-08-06,Italy,,,0.0,0,,
447113,Monster High: Electrified,Family,2017.0,2017-04-04,United States of America,,,6.9,8,,
357424,Almost Adults,Comedy,2016.0,2016-10-15,Canada,,,6.0,40,,
54503,The Mystery of Chess Boxing,Action,1979.0,1979-01-01,Hong Kong,,,5.9,5,,
60608,How I Killed My Father,Drama,2001.0,2001-09-19,France,,,6.3,3,Anne Fontaine,
312963,Macropolis,Animation,2012.0,2012-07-05,United Kingdom,,,0.0,0,,
347331,Baji,Action,2015.0,2015-02-06,India,,,0.0,0,,Shreyas Talpade
11827,Heavy Metal,Animation,1981.0,1981-08-07,Canada,9300000.0,,6.3,150,,
31142,Jet Boy,Drama,2001.0,2001-09-30,Canada,1200000.0,,7.2,9,,
182415,"Bianca come il latte, rossa come il sangue",Drama,2013.0,2013-04-02,Italy,,,6.3,153,,
73941,Limelight,Documentary,2011.0,2011-09-23,United States of America,,,5.4,4,,
267048,The Pyramid,Thriller,2007.0,2007-01-01,Sweden,,,6.0,1,,
78992,The Passenger,,2006.0,2006-03-22,France,,,5.7,3,Éric Caravaca,
40629,The Mikado,Drama,1987.0,1987-01-01,United States,,,0.0,0,,Eric Idle
214446,Someone to Love,,1988.0,1988-04-21,United States,,,5.0,1,Henry Jaglom,
202637,A Cry in the Wilderness,Thriller,1974.0,1974-03-26,United States of America,,,0.0,0,,
308369,Me and Earl and the Dying Girl,Comedy,2015.0,2015-06-12,United States of America,,,7.7,962,,
375950,The Country Doctor,Drama,2016.0,2016-03-23,France,,,6.0,67,,
63483,Cyber Seduction: His Secret Life,Drama,2005.0,2005-06-20,United States,,,3.5,13,,
44637,Trevor Noah: The Daywalker,Comedy,2009.0,2009-11-05,South Africa,,,7.4,4,,
38034,The Heroine,Action,1973.0,1973-04-26,Hong Kong,,,4.4,9,,
40930,If You Only Knew,Comedy,2000.0,2000-03-05,United States,,,5.5,2,,
38155,Zu: Warriors from the Magic Mountain,Action,1983.0,1983-02-05,Hong Kong,,,6.6,14,,
127546,Driving Me Crazy,Comedy,1988.0,1988-09-10,United States,,,5.0,1,,
8960,Hancock,Fantasy,2008.0,2008-07-01,United States of America,150000000.0,624029371.0,6.2,3050,,
84254,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles,Crime,1981.0,1981-01-02,Russia,,,7.5,21,Igor Maslennikov,Vasiliy Livanov
136793,Dino Time,Animation,2012.0,2012-12-07,United States of America,,,4.5,12,,
287647,Cart,Drama,2014.0,2014-11-13,South Korea,,,6.8,5,,
300665,Leatherface,Horror,2017.0,2017-09-14,United States of America,,,5.7,62,,
59191,Eloise at Christmastime,Family,2003.0,2003-11-23,United States of America,,,5.1,15,,
1949,Zodiac,Crime,2007.0,2007-03-02,United States of America,65000000.0,84785914.0,7.3,2080,,
18596,The Jammed,Drama,2007.0,2007-01-01,Australia,,,7.0,7,,
75531,Isn't She Great,Drama,2000.0,2000-01-28,United States of America,36000000.0,3003296.0,4.6,14,,
49823,The Lightship,Thriller,1986.0,1986-09-26,United States of America,,,4.0,5,Jerzy Skolimowski,
14878,The Objective,Action,2008.0,2008-04-28,Morocco,,,5.8,56,,
40168,Scarecrows,Horror,1988.0,1988-09-28,United States of America,425000.0,,5.4,37,,
338518,Age Of Kill,Action,2015.0,2015-06-15,United Kingdom,,,4.8,2,,
419786,Doctor Who: Time Crash,Science Fiction,2007.0,2007-11-16,United States,,,8.0,12,,
52989,How the Toys Saved Christmas,Animation,1996.0,1996-12-05,Italy,,,6.8,18,,
70740,Goblin,Horror,2010.0,2010-07-13,Canada,,,5.0,8,,
17915,Dance with Me,Drama,1998.0,1998-08-21,United States of America,,15.0,5.6,24,,
126015,America before Columbus,Documentary,2009.0,2009-11-22,United States,,,9.0,1,,
207720,Treasure Island,Adventure,1982.0,1982-12-31,Russia,,,7.0,2,,
53172,Henry's Crime,Crime,2010.0,2010-01-14,United States of America,12000000.0,204940.0,5.8,110,,
109264,This Is Elvis,Drama,1981.0,1981-04-04,United States,5000000.0,2028612.0,6.9,5,,
360784,Hidden,Thriller,2015.0,2015-09-15,United States of America,,,6.5,189,,
2335,Taxi 4,Action,2007.0,2007-02-10,France,,,5.4,317,Gérard Krawczyk,
101520,Reel Injun,Documentary,2009.0,2009-09-10,Canada,,,7.1,8,,
27836,Summer Camp Nightmare,Thriller,1987.0,1987-04-17,United States of America,,,5.5,3,,
105246,Basic Training,Comedy,1985.0,1985-11-01,United States of America,,,6.5,2,,
103073,Ardh Satya,Drama,1983.0,1983-08-19,India,,,6.7,5,,
21202,Madame Butterfly,,1995.0,1995-11-22,United States,,,4.8,3,,
173497,We Cause Scenes,,2014.0,2014-01-08,United States,,,7.8,4,,
4975,Love Is the Devil: Study for a Portrait of Francis Bacon,TV Movie,1998.0,1998-09-16,United Kingdom,,,6.7,19,,
44268,Superfantozzi,Comedy,1986.0,1986-12-23,Italy,,,6.3,62,,
30459,Fracchia Against Dracula,Comedy,1985.0,1985-12-20,Italy,,,5.8,40,,
53197,A Grin Without a Cat,Documentary,1977.0,1977-11-23,France,,,8.3,4,,
36692,Bloodsport III,Action,1996.0,1996-12-05,United States of America,,,4.6,14,,
61015,"UltraMarathon Man: 50 Marathons, 50 States, 50 Days",Documentary,2008.0,2008-07-31,United States,,,5.5,2,,
220724,Armageddon,Fantasy,1997.0,1997-01-01,cn,,,0.0,0,Gordon Chan,
10159,The Rundown,Adventure,2003.0,2003-09-26,United States of America,85000000.0,80916492.0,6.4,523,,
117345,Mast,Drama,1999.0,1999-10-15,hi,,,4.3,3,Ram Gopal Varma,
64155,La Notte del mio primo amore,Thriller,2006.0,2006-08-11,Italy,,,4.0,1,,
32151,Triangle,Thriller,2007.0,2007-10-01,China,5000000.0,,6.2,13,,
69069,The Chant of Jimmie Blacksmith,Crime,1978.0,1978-06-21,Australia,1380000.0,,6.7,10,,
249660,God's Not Dead,Drama,2014.0,2014-03-21,United States of America,17000000.0,29789000.0,5.9,242,,
5491,Battlefield Earth,Action,2000.0,2000-05-10,United States of America,44000000.0,21400000.0,3.0,259,,
102,Open Hearts,Drama,2002.0,2002-09-06,Denmark,,,6.8,27,,
12453,Stupid Boy,Comedy,2004.0,2004-03-10,Switzerland,,,4.4,9,,
62878,Riverworld,Drama,2010.0,2010-04-18,United States of America,,,4.3,14,,
255268,Bad Ass 2: Bad Asses,Action,2014.0,2014-04-08,United States of America,5500000.0,,5.7,77,,
7267,TBS,Thriller,2008.0,2008-01-31,Belgium,,,6.9,8,Pieter Kuijpers,
15638,Ultimate Heist,Action,2009.0,2009-03-03,France,,,4.7,31,,
69976,Glukhar v kino,,2010.0,2010-05-06,Russia,2500000.0,1477030.0,5.9,4,,
42452,The House of Seven Corpses,Horror,1974.0,1974-02-01,United States of America,,,4.9,10,,
57558,Vacuuming Completely Nude in Paradise,Comedy,2001.0,2001-08-23,United States,,,5.0,8,Danny Boyle,
55327,Moebius Redux: A Life in Pictures,Documentary,2007.0,2007-01-01,France,,,0.0,0,,
385317,Hot Bot,Comedy,2016.0,2016-03-01,United States of America,,,4.2,38,,
351901,12 Rounds 3: Lockdown,Action,2015.0,2015-09-11,United States of America,,,4.6,41,,
149893,Two Lives,Drama,2012.0,2012-10-19,Germany,,,6.3,22,,
205584,Gods of Egypt,Fantasy,2016.0,2016-02-25,Australia,140000000.0,150680864.0,5.2,1303,,
31911,Mr. Wonderful,Comedy,1993.0,1993-10-15,United States of America,,,5.5,11,,
13939,Death Wish,Action,1974.0,1974-07-24,United States of America,3000000.0,22000000.0,7.0,165,,
63300,Be My Husband,Comedy,1981.0,1981-06-06,Russia,,,4.5,2,,
85013,Hyper Sapien: People from Another Star,Science Fiction,1986.0,1986-12-01,United States,,,0.0,0,,
86835,Knight of Cups,Romance,2015.0,2015-02-08,United States of America,,566006.0,5.7,198,,
85784,The Double,Thriller,1971.0,1971-01-01,Italy,,,4.3,3,,
25525,Lensman,Animation,1984.0,1984-06-07,Japan,,,6.8,4,,
48844,The Search for Santa Paws,Adventure,2010.0,2010-10-12,Canada,,,5.2,32,,
269650,Appleseed Alpha,Animation,2014.0,2014-05-28,Japan,,,6.4,154,,
45368,Comme les 5 doigts de la main,Crime,2010.0,2010-04-28,France,,,5.7,28,,
169782,The Making of a Lady,Drama,2012.0,2012-12-19,ru,,,5.0,5,,
27631,"Richard Pryor: I Ain't Dead Yet, #*%$#@!!",Comedy,2003.0,2003-01-01,United States of America,,,0.0,0,,
61337,Critical Care,Comedy,1997.0,1997-10-31,United States of America,,,6.1,9,,
354667,RangiTaranga,Horror,2015.0,2015-07-03,kn,,,6.3,3,,
283587,Beasts of No Nation,Drama,2015.0,2015-09-11,United States of America,6000000.0,9077700.0,7.6,476,,
13253,Futurama: Bender's Game,Animation,2008.0,2008-11-03,United States of America,,,6.9,152,,
2104,Requiem,Action,2001.0,2001-12-28,France,,60700.0,5.0,2,,
38225,Wild America,Family,1997.0,1997-07-02,United States of America,,,5.8,28,,
246006,The Most Beautiful Thing,,2012.0,2012-05-15,United States,,,4.5,2,,
9283,Beautiful Girls,Comedy,1996.0,1996-02-09,United States of America,,,6.6,103,,
20969,The Art of Seduction,Romance,2005.0,2005-12-21,South Korea,,,6.0,16,,
322548,Shangri-La Suite,Romance,2017.0,2017-01-11,United States of America,,,6.1,15,,
72245,The Piano in a Factory,Drama,2011.0,2011-07-15,China,,,7.2,11,,
273341,The Unknown Cyclist,Drama,1998.0,1998-10-10,United States of America,2000000.0,,5.0,1,,
11628,Solino,Comedy,2002.0,2002-09-23,Germany,,,7.0,12,,
61477,Zhou Yu's Train,Drama,2002.0,2002-08-01,China,,,6.5,7,,
23397,Straight Time,Drama,1978.0,1978-03-18,United States of America,,,6.8,34,,
22949,Old Dogs,Comedy,2009.0,2009-11-24,United States of America,35000000.0,92219310.0,5.2,215,,
312797,The Barber,Thriller,2015.0,2015-03-27,United States of America,,,5.9,41,,
158231,Putzel,Comedy,2012.0,2012-10-10,United States,,,1.0,1,,
10908,Inferno,Action,1999.0,1999-09-25,United States of America,15000000.0,,5.1,52,,
14857,Personal Effects,Drama,2009.0,2009-02-06,Canada,,,5.8,37,,
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,Comedy,2013.0,2013-01-14,United States of America,,,2.9,28,Craig Moss,
76785,Roadie,Drama,2011.0,2011-08-20,United States of America,,,6.1,9,,
12709,Ridicule,Comedy,1996.0,1996-05-09,France,3000000.0,2503829.0,7.4,30,,
415214,Operation Mekong,Action,2016.0,2016-09-30,Hong Kong,,173000000.0,6.8,30,,
8490,Borderline,Crime,1980.0,1980-10-31,United States of America,8500000.0,,5.5,6,,
37404,Hercules and the Amazon Women,Action,1994.0,1994-04-24,New Zealand,,,5.2,23,,
24397,Kiss Me Again,Comedy,2006.0,2006-04-28,United States of America,,,4.6,5,,
103648,Inherit the Wind,Drama,1999.0,1999-05-29,United States of America,,,7.1,8,,
214210,Eastern Boys,Drama,2013.0,2013-04-02,France,,,6.4,39,,
32866,Accident On Hill Road,Foreign,2009.0,2009-12-31,India,,,0.0,0,,
295832,Unique Brothers,Romance,2014.0,2014-10-02,Italy,,,5.8,65,,
48347,The Old Lady and the Pigeons,Animation,1997.0,1997-06-02,Canada,,,7.6,19,Sylvain Chomet,
36372,Half Moon Street,Drama,1986.0,1986-08-13,United Kingdom,,,5.1,16,,
231176,Sole a catinelle,Comedy,2013.0,2013-10-31,Italy,,,6.6,348,,
299203,Judgement Day,,1983.0,1983-01-01,United States of America,,,0.0,0,,
80015,Hollywoo,Comedy,2011.0,2011-12-07,France,,,5.4,183,,
49874,Kommissarie Späck,Comedy,2010.0,2010-06-04,Sweden,,,5.1,8,,
87199,"I Travel Because I Have to, I Come Back Because I Love You",Drama,2009.0,2009-06-24,Brazil,,,6.3,3,Marcelo Gomes,Irandhir Santos
162396,The Big Swap,,1998.0,1998-06-11,United States,,,0.0,0,,
302429,Strange Magic,Music,2015.0,2015-01-23,United States of America,,13603453.0,6.2,105,,
334939,Sword of D'Artagnan,Family,2015.0,2015-06-24,Netherlands,,,7.1,8,,
45249,Not Quite Human II,,1989.0,1989-09-23,United States,,,7.1,8,,
18538,Dot the I,Comedy,2003.0,2003-01-18,Spain,,,6.0,32,,
355178,Amy Schumer: Live at the Apollo,Comedy,2015.0,2015-10-17,United States of America,,,6.9,22,,
79221,Letters to Santa,Comedy,2011.0,2011-11-11,Poland,,,7.1,25,,
414173,jazzy@32 (a true story),,2016.0,2016-04-17,United States of America,,,0.0,0,,
290217,My Old Classmate,Romance,2014.0,2014-04-25,China,,76000000.0,6.0,4,,
635,Angel Heart,Horror,1987.0,1987-03-06,United States of America,17000000.0,17185632.0,7.0,326,,
9444,Anastasia,Animation,1997.0,1997-11-20,United States of America,53000000.0,139804348.0,7.4,1481,,
402582,Handsome: A Netflix Mystery Movie,Comedy,2017.0,2017-05-05,United States,,,5.7,30,,
70011,Human Highway,Science Fiction,1982.0,1982-09-10,United States of America,,,5.0,6,,
32051,Race with the Devil,Horror,1975.0,1975-06-01,United States of America,,,6.9,34,,
90231,Kill Zombie!,Comedy,2012.0,2012-02-16,Netherlands,500000.0,,4.7,12,Erwin van den Eshof,
52918,The Oath,Documentary,2010.0,2010-05-09,Cuba,,,7.6,8,,
33560,Totally Fucked Up,Comedy,1993.0,1993-01-12,United Kingdom,,,6.5,12,Gregg Araki,
50285,Siam Sunset,Comedy,1999.0,1999-09-09,Australia,,,6.7,6,,
334132,You Are My Sunshine,Drama,2015.0,2015-04-30,China,,,9.0,2,,
172533,Drinking Buddies,Romance,2013.0,2013-08-23,United States of America,,343341.0,6.0,361,,
23802,Bill Hicks: Totally Bill Hicks,Comedy,1994.0,1994-01-01,United States,,,7.5,10,,
9620,Paycheck,Action,2003.0,2003-12-25,Canada,60000000.0,96269812.0,5.9,594,,
198466,I Love You,Drama,1986.0,1986-05-14,Italy,,,5.6,8,,
72270,Cry Baby Lane,TV Movie,2000.0,2000-10-28,United States,,,3.7,5,,
26441,The Big Green,Action,1995.0,1995-09-29,United States of America,,,5.2,41,,
10391,Bless the Child,Drama,2000.0,2000-08-11,United States of America,40000000.0,,4.9,72,,
12701,Revolution,Adventure,1985.0,1985-12-25,Norway,28000000.0,358574.0,5.3,22,,
37843,Blood Beach,Science Fiction,1980.0,1980-09-01,United States of America,2000000.0,,4.9,18,,
110777,The Store,Documentary,1983.0,1983-01-01,United States of America,,,6.0,2,,
91045,Money Play$,Action,1998.0,1998-08-21,United States,,,5.0,2,,
27905,Island of the Fishmen,Science Fiction,1979.0,1979-01-18,Italy,,,6.6,13,,
47360,Deathstalker and the Warriors from Hell,Action,1988.0,1988-01-01,United States of America,,,2.1,7,,
33693,Funny Ha Ha,Drama,2002.0,2002-09-20,United States of America,,76901.0,6.3,8,,
85588,Dadetown,,1995.0,1995-09-02,United States,,,8.0,1,,
85393,The Booth,Drama,2005.0,2005-11-05,Japan,,,8.5,2,,
270822,Junior,Documentary,2011.0,2011-01-01,United States,,,0.0,0,,
61372,Colin Quinn: Long Story Short,Comedy,2011.0,2011-04-09,United States,,,6.8,2,,
234815,Las Poquianchis,Crime,1976.0,1976-11-17,Spain,,,5.0,3,,
5494,George and the Dragon,Adventure,2004.0,2004-03-28,Germany,32000000.0,,5.1,16,,
14180,Submerged,Action,2005.0,2005-05-06,Bulgaria,15000000.0,,4.0,32,,
157724,The Crazy Bunch,Western,1974.0,1974-04-27,Italy,,,0.0,0,,
54415,Sinbad: The Fifth Voyage,Fantasy,2014.0,2014-02-07,United States of America,,,4.2,10,,
128410,No One Will Play with Me,Drama,1976.0,1976-01-01,Germany,,,6.3,6,Werner Herzog,
70086,George Carlin - On Location at USC,TV Movie,1977.0,1977-01-01,United States of America,,,6.9,7,,
1951,Manderlay,Drama,2005.0,2005-05-16,Denmark,14200000.0,674918.0,6.9,81,,
20782,Road of No Return,Action,2008.0,2008-11-10,United States,,,4.8,6,,
2164,Stargate,Action,1994.0,1994-10-27,France,55000000.0,196567262.0,6.8,942,,
167408,Galileo,Drama,1975.0,1975-01-27,United Kingdom,,,7.0,1,,
13848,Stuck,Crime,2007.0,2007-05-21,Canada,5000000.0,,6.1,53,,
369444,Ostatni dzwonek,Drama,1989.0,1989-10-27,Poland,,,0.0,0,,
18711,Silver City,Comedy,2004.0,2004-09-17,United States of America,,,6.3,13,,
46898,Malcolm X,Documentary,1972.0,1972-05-24,United States of America,,,7.5,2,,
6499,Turbo: A Power Rangers Movie,Action,1997.0,1997-03-27,Japan,10000000.0,17979739.0,4.6,60,,
22396,"China 9, Liberty 37",Action,1978.0,1978-08-04,Italy,,,0.0,0,,
12828,No. 2,Comedy,2006.0,2006-02-16,New Zealand,5000000.0,,6.5,2,,
